name,position
hermione granger,229357
hermione granger,229374
harry potter,229386
harry potter,229419
susan bones,229433
hermione granger,229437
hermione granger,229456
harry potter,229477
neville longbottom,229515
neville longbottom,229543
harry potter,229621
harry potter,229652
harry potter,229680
harry potter,229695
harry potter,229709
harry potter,229768
albus dumbledore,229786
parvati patil,229793
harry potter,229850
harry potter,229853
harry potter,229856
harry potter,229911
harry potter,229946
albus dumbledore,229967
harry potter,229991
harry potter,230045
harry potter,230104
harry potter,230105
harry potter,230142
harry potter,230154
harry potter,230203
harry potter,230213
harry potter,230250
harry potter,230290
susan bones,230361
hannah abbott,230363
harry potter,230375
harry potter,230485
harry potter,230501
harry potter,230554
harry potter,230718
bellatrix black,230749
harry potter,230776
hermione granger,230833
hermione granger,230850
lily potter,230892
harry potter,230894
harry potter,230910
james potter,230926
voldemort,230933
harry potter,231011
harry potter,231013
harry potter,231016
harry potter,231025
voldemort,231049
harry potter,231076
lily potter,231082
harry potter,231084
harry potter,231168
harry potter,231181
lily potter,231184
voldemort,231190
voldemort,231242
lily potter,231253
lily potter,231282
harry potter,231326
harry potter,231331
harry potter,231366
neville longbottom,231396
filius flitwick,231400
hermione granger,231412
hermione granger,231466
harry potter,231490
harry potter,231500
filius flitwick,231520
parvati patil,231536
harry potter,231592
harry potter,231597
hermione granger,231612
harry potter,231623
albus dumbledore,231654
bellatrix black,231658
hermione granger,231679
harry potter,231731
fawkes,231747
harry potter,231767
hermione granger,231807
albus dumbledore,231820
hermione granger,231834
filius flitwick,231856
hermione granger,231905
harry potter,231928
harry potter,231948
hermione granger,232067
harry potter,232080
hermione granger,232088
hermione granger,232112
filius flitwick,232115
filius flitwick,232149
hermione granger,232158
filius flitwick,232161
harry potter,232194
harry potter,232202
albus dumbledore,232209
fawkes,232240
albus dumbledore,232242
albus dumbledore,232294
albus dumbledore,232324
albus dumbledore,232385
harry potter,232397
hermione granger,232406
hermione granger,232417
harry potter,232452
harry potter,232481
albus dumbledore,232497
hermione granger,232520
filius flitwick,232550
minerva mcgonagall,232552
filius flitwick,232561
harry potter,232599
neville longbottom,232603
lavender brown,232606
hermione granger,232619
harry potter,232657
hermione granger,232680
hermione granger,232706
harry potter,232713
neville longbottom,232740
harry potter,232751
hermione granger,232813
albus dumbledore,232822
albus dumbledore,232852
hermione granger,232858
hermione granger,232900
hermione granger,232917
minerva mcgonagall,232970
hermione granger,232975
harry potter,232987
harry potter,232993
albus dumbledore,233010
fawkes,233018
harry potter,233028
minerva mcgonagall,233031
hermione granger,233045
harry potter,233326
fawkes,233334
hermione granger,233341
hermione granger,233362
harry potter,233392
fawkes,233404
harry potter,233419
fawkes,233443
fawkes,233525
harry potter,233534
fawkes,233537
fawkes,233539
harry potter,233549
harry potter,233566
minerva mcgonagall,233568
harry potter,233578
minerva mcgonagall,233585
albus dumbledore,233594
filius flitwick,233602
minerva mcgonagall,233619
harry potter,233620
minerva mcgonagall,233626
fawkes,233633
harry potter,233640
fawkes,233653
harry potter,233698
hermione granger,233701
harry potter,233727
harry potter,233767
hermione granger,233781
harry potter,233794
harry potter,233814
harry potter,233831
fawkes,233854
harry potter,233889
harry potter,233945
harry potter,233972
harry potter,233982
harry potter,234072
filius flitwick,234092
harry potter,234103
harry potter,234137
harry potter,234143
fawkes,234145
harry potter,234161
fawkes,234194
harry potter,234207
harry potter,234218
harry potter,234249
ron weasley,234377
harry potter,234399
harry potter,234414
tom riddle,234423
harry potter,234435
minerva mcgonagall,234457
harry potter,234462
harry potter,234482
harry potter,234534
ron weasley,234587
filius flitwick,234609
harry potter,234623
filius flitwick,234629
harry potter,234635
albus dumbledore,234642
harry potter,234643
filius flitwick,234648
harry potter,234668
albus dumbledore,234672
harry potter,234690
harry potter,234711
fawkes,234752
harry potter,234756
harry potter,234794
harry potter,234800
harry potter,234850
harry potter,234889
harry potter,234919
harry potter,234958
albus dumbledore,234977
harry potter,234990
harry potter,235008
tom riddle,235017
albus dumbledore,235270
harry potter,235294
albus dumbledore,235306
harry potter,235308
harry potter,235344
harry potter,235394
harry potter,235409
albus dumbledore,235429
harry potter,235440
tom riddle,235561
tom riddle,235568
harry potter,235591
harry potter,235616
harry potter,235644
harry potter,235670
harry potter,235682
filius flitwick,235689
harry potter,235708
harry potter,235792
minerva mcgonagall,235833
hermione granger,235849
draco malfoy,235868
neville longbottom,235880
lavender brown,235884
harry potter,235924
harry potter,235945
bellatrix black,235979
neville longbottom,236195
lavender brown,236199
harry potter,236326
harry potter,236477
harry potter,236570
harry potter,236581
harry potter,236695
albus dumbledore,236741
harry potter,236831
albus dumbledore,236868
harry potter,236894
harry potter,236895
albus dumbledore,236896
harry potter,236911
albus dumbledore,236970
harry potter,237014
harry potter,237059
albus dumbledore,237075
harry potter,237098
harry potter,237126
harry potter,237155
harry potter,237173
albus dumbledore,237240
harry potter,237246
harry potter,237248
harry potter,237271
harry potter,237292
harry potter,237345
harry potter,237381
harry potter,237387
albus dumbledore,237405
harry potter,237407
harry potter,237505
harry potter,237533
albus dumbledore,237534
harry potter,237554
harry potter,237585
harry potter,237600
harry potter,237630
harry potter,237660
harry potter,237682
albus dumbledore,237698
harry potter,237719
harry potter,237757
harry potter,237785
harry potter,237804
harry potter,237829
harry potter,237844
albus dumbledore,237866
harry potter,237887
harry potter,237916
filius flitwick,237963
harry potter,238018
albus dumbledore,238026
harry potter,238056
harry potter,238069
harry potter,238083
harry potter,238185
harry potter,238252
harry potter,238300
harry potter,238370
harry potter,238390
harry potter,238411
harry potter,238426
harry potter,238430
harry potter,238610
harry potter,238622
harry potter,238629
tom riddle,238662
harry potter,238667
harry potter,238706
daphne greengrass,238741
hermione granger,238743
daphne greengrass,238763
daphne greengrass,238807
harry potter,238856
harry potter,238876
hermione granger,238881
daphne greengrass,238900
daphne greengrass,239018
daphne greengrass,239064
hermione granger,239065
daphne greengrass,239079
daphne greengrass,239128
daphne greengrass,239133
harry potter,239134
harry potter,239146
fawkes,239153
harry potter,239211
hermione granger,239221
daphne greengrass,239225
harry potter,239232
hermione granger,239235
daphne greengrass,239242
draco malfoy,239303
hermione granger,239313
hermione granger,239315
hermione granger,239342
harry potter,239414
harry potter,239444
hermione granger,239470
hermione granger,239598
hermione granger,239634
minerva mcgonagall,239664
harry potter,239679
harry potter,239728
harry potter,239762
sybill trelawney,239814
james potter,239824
lily potter,239826
james potter,239872
lily potter,239874
harry potter,239897
minerva mcgonagall,239900
harry potter,239914
harry potter,239923
minerva mcgonagall,239945
harry potter,239969
harry potter,239974
harry potter,239982
harry potter,239992
harry potter,239996
harry potter,240036
minerva mcgonagall,240053
harry potter,240071
harry potter,240086
harry potter,240101
harry potter,240117
voldemort,240135
james potter,240138
lily potter,240145
harry potter,240178
voldemort,240184
voldemort,240187
voldemort,240244
voldemort,240257
lily potter,240260
voldemort,240264
voldemort,240273
lily potter,240281
voldemort,240304
voldemort,240334
minerva mcgonagall,240367
albus dumbledore,240379
lily potter,240389
lily potter,240393
james potter,240397
tom riddle,240430
tom riddle,240436
albus dumbledore,240467
minerva mcgonagall,240470
albus dumbledore,240472
minerva mcgonagall,240475
minerva mcgonagall,240517
sybill trelawney,240534
minerva mcgonagall,240551
minerva mcgonagall,240574
albus dumbledore,240577
albus dumbledore,240593
albus dumbledore,240608
tom riddle,240613
lily potter,240626
albus dumbledore,240630
voldemort,240636
albus dumbledore,240651
albus dumbledore,240675
voldemort,240695
albus dumbledore,240723
albus dumbledore,240736
albus dumbledore,240743
james potter,240767
albus dumbledore,240772
harry potter,240789
draco malfoy,240825
albus dumbledore,240841
albus dumbledore,240845
draco malfoy,240920
draco malfoy,240941
draco malfoy,240943
draco malfoy,240964
draco malfoy,240986
harry potter,241069
hermione granger,241072
harry potter,241081
hermione granger,241111
harry potter,241124
harry potter,241129
harry potter,241173
harry potter,241190
draco malfoy,241199
draco malfoy,241235
hermione granger,241237
harry potter,241239
draco malfoy,241244
hermione granger,241253
draco malfoy,241260
harry potter,241285
albus dumbledore,241288
draco malfoy,241295
draco malfoy,241312
draco malfoy,241346
draco malfoy,241354
harry potter,241359
harry potter,241373
harry potter,241389
draco malfoy,241404
harry potter,241436
harry potter,241445
draco malfoy,241463
harry potter,241527
draco malfoy,241544
harry potter,241545
draco malfoy,241572
harry potter,241575
draco malfoy,241583
harry potter,241635
harry potter,241646
draco malfoy,241658
draco malfoy,241679
harry potter,241681
draco malfoy,241698
draco malfoy,241753
